0.1572,0.3184,0.0103,0.0625
0.1562,0.3152,0.0107,0.0625
0.1548,0.3137,0.0107,0.061
0.1543,0.3125,0.0098,0.0608
0.1538,0.3127,0.0083,0.0598
0.1536,0.3113,0.01,0.0593
0.1536,0.3098,0.01,0.0593
0.1536,0.3091,0.01,0.0598
0.1543,0.3088,0.0098,0.0596
0.1528,0.3079,0.009,0.0586
0.1523,0.3071,0.0093,0.0586
0.1519,0.3064,0.0088,0.0586
0.1523,0.3054,0.0103,0.0586
0.1523,0.3047,0.0098,0.0586
0.1523,0.3032,0.009,0.0586
0.1516,0.3022,0.0098,0.0586
0.1523,0.3013,0.0105,0.0586
0.1501,0.301,0.0088,0.0574
0.1504,0.3005,0.0107,0.0571
0.1514,0.2993,0.0085,0.0571
0.1509,0.2993,0.0098,0.0562
0.1489,0.2976,0.0085,0.0566
0.1501,0.2974,0.01,0.0557
0.1509,0.2964,0.01,0.0552
0.1501,0.2954,0.009,0.0552
0.1487,0.2939,0.0103,0.0547
0.1487,0.293,0.0098,0.0547
0.1484,0.293,0.0103,0.0537
0.1492,0.292,0.0107,0.0532
0.1477,0.2908,0.0103,0.053
0.1484,0.2903,0.0103,0.0522
0.1479,0.29,0.0098,0.0518
0.1475,0.2878,0.0107,0.0522
0.147,0.2866,0.0093,0.051
0.1467,0.2864,0.0098,0.0508
0.1458,0.2861,0.0098,0.0508
0.145,0.2852,0.0103,0.0508
0.1458,0.2847,0.01,0.0508
0.1445,0.2842,0.0103,0.0496
0.1455,0.2825,0.0098,0.0488
0.1445,0.2812,0.0088,0.0496
0.1445,0.2815,0.0103,0.0481
0.1445,0.2808,0.0103,0.0479
0.1445,0.2798,0.0105,0.0483
0.1445,0.2786,0.0103,0.0474
0.1445,0.2773,0.0105,0.0469
0.1445,0.2773,0.01,0.0469
0.1438,0.2759,0.0107,0.0469
0.1433,0.2749,0.0117,0.0459
0.1426,0.2742,0.0088,0.0469
0.1426,0.2739,0.0107,0.0449
0.1431,0.2734,0.0107,0.0452
0.1414,0.272,0.0103,0.0437
0.1421,0.272,0.0107,0.0449
0.1411,0.27,0.0117,0.043
0.1409,0.2695,0.0103,0.043
0.1406,0.2695,0.0103,0.043
0.1406,0.2683,0.0117,0.042
0.1392,0.2678,0.0095,0.043
0.1389,0.2668,0.0103,0.042
0.1396,0.2661,0.0115,0.0415
0.1394,0.2656,0.0117,0.0413
0.1387,0.2656,0.011,0.0415
0.1387,0.2646,0.0105,0.041
0.1382,0.2632,0.0107,0.04
0.1379,0.2627,0.0117,0.0391
0.1367,0.262,0.011,0.0396
0.1367,0.2622,0.0105,0.0396
0.1367,0.261,0.0107,0.0381
0.1367,0.2607,0.0117,0.0391
0.1353,0.2595,0.0103,0.0381
0.1367,0.2588,0.011,0.0376
0.1348,0.2578,0.0117,0.0374
0.1348,0.2571,0.011,0.0371
0.1348,0.2568,0.0117,0.0361
0.1348,0.2563,0.0117,0.0361
0.1343,0.2559,0.0103,0.0359
0.1333,0.2544,0.0117,0.0356
0.1331,0.2539,0.0117,0.0352
0.1328,0.2539,0.0117,0.0352
0.1328,0.2527,0.0107,0.0352
0.1313,0.2522,0.0117,0.0352
0.1318,0.2515,0.0117,0.0352
0.1313,0.2505,0.011,0.0352
0.1299,0.249,0.0103,0.0347
0.1296,0.2483,0.0117,0.0342
0.1296,0.2461,0.0117,0.0337
0.1289,0.2466,0.0117,0.0334
0.1289,0.2461,0.0117,0.033
0.1289,0.2454,0.0107,0.033
0.127,0.2444,0.0117,0.0325
0.1279,0.2444,0.0117,0.0317
0.1274,0.2427,0.0117,0.0317
0.127,0.2427,0.0117,0.0317
0.1255,0.2424,0.0117,0.0312
0.126,0.2417,0.0117,0.0312
0.125,0.241,0.0117,0.0315
0.125,0.2395,0.0117,0.0312
0.1235,0.2388,0.0117,0.0312
0.1226,0.2388,0.012,0.0312
0.1221,0.2383,0.012,0.0298
0.1226,0.2383,0.0127,0.0312
0.1221,0.2366,0.0117,0.0312
0.1211,0.2373,0.0117,0.0298
0.1211,0.2356,0.0127,0.0295
0.1213,0.2346,0.0122,0.0288
0.1204,0.2344,0.0117,0.0291
0.1211,0.2336,0.0117,0.0283
0.1199,0.2332,0.0122,0.0295
0.1199,0.2324,0.012,0.0283
0.1191,0.2317,0.0117,0.0278
0.1196,0.2305,0.012,0.0278
0.1194,0.231,0.012,0.0278
0.1191,0.2305,0.0122,0.0276
0.1187,0.2292,0.012,0.0273
0.1177,0.2295,0.0122,0.0273
0.1172,0.2275,0.0117,0.0273
0.1167,0.2278,0.0117,0.0273
