0.1436,0.0879,0.0183,0.0083
0.1418,0.0859,0.019,0.0103
0.1426,0.0874,0.0227,0.01
0.1433,0.0847,0.0166,0.0078
0.1411,0.0847,0.0156,0.0117
0.1406,0.0859,0.0215,0.0098
0.1406,0.083,0.0205,0.0122
0.1406,0.0859,0.021,0.011
0.1406,0.0833,0.0198,0.0112
0.1406,0.084,0.0195,0.0107
0.1389,0.082,0.0215,0.0078
0.1406,0.0825,0.0142,0.0105
0.1409,0.082,0.0217,0.0117
0.1409,0.0823,0.0195,0.0117
0.1406,0.082,0.0156,0.0078
0.1396,0.0815,0.0234,0.0117
0.1375,0.082,0.0234,0.0103
0.1375,0.082,0.0181,0.0122
0.1396,0.0811,0.0225,0.0105
0.1372,0.082,0.0156,0.009
0.1389,0.0801,0.0222,0.0088
0.1367,0.0784,0.0183,0.0117
0.137,0.0806,0.0195,0.0107
0.1367,0.0803,0.0195,0.0105
0.1367,0.0796,0.0195,0.0112
0.1372,0.0811,0.0156,0.0078
0.1367,0.0796,0.021,0.0105
0.1362,0.0781,0.0171,0.0083
0.1353,0.0798,0.0227,0.0103
0.135,0.0784,0.0181,0.011
0.1353,0.0784,0.0195,0.0103
0.1353,0.0781,0.0234,0.0103
0.1362,0.0767,0.0171,0.0122
0.1348,0.0784,0.0168,0.0117
0.1328,0.0764,0.0195,0.0107
0.1328,0.0767,0.0186,0.0078
0.1331,0.0769,0.0195,0.0103
0.1335,0.0781,0.021,0.0117
0.1328,0.0776,0.0181,0.009
0.1321,0.0781,0.0208,0.0129
0.1318,0.0752,0.0137,0.0117
0.1328,0.0762,0.0208,0.0081
0.1313,0.0764,0.0161,0.0098
0.1299,0.0742,0.0156,0.0122
0.1306,0.0742,0.02,0.0088
0.1294,0.0752,0.0156,0.0117
0.1316,0.0745,0.0195,0.0107
0.1309,0.0737,0.0156,0.0085
0.1301,0.0715,0.0217,0.0098
0.1289,0.0742,0.0195,0.0083
0.1299,0.0742,0.0195,0.011
0.1289,0.0752,0.0195,0.0078
0.1289,0.0715,0.0205,0.0078
0.1289,0.0742,0.0195,0.0098
0.1289,0.0713,0.0195,0.01
0.1289,0.0737,0.022,0.0117
0.1289,0.0735,0.021,0.0117
0.1294,0.0728,0.0161,0.0098
0.1272,0.0728,0.0183,0.0078
0.1274,0.0728,0.0166,0.0085
0.1289,0.0718,0.0195,0.0117
0.1289,0.0713,0.0188,0.01
0.1274,0.071,0.0166,0.0103
0.1277,0.0708,0.0188,0.009
0.1272,0.0732,0.021,0.0117
0.1289,0.0688,0.0156,0.0083
0.1289,0.0698,0.0195,0.011
0.126,0.0693,0.0195,0.0093
0.1289,0.0667,0.0156,0.0117
0.1289,0.0674,0.0156,0.0078
0.1289,0.0713,0.0164,0.0117
0.1255,0.0703,0.0156,0.011
0.1267,0.0703,0.0159,0.0093
0.1221,0.0684,0.0195,0.0093
0.1255,0.0664,0.0208,0.0093
0.1262,0.0696,0.02,0.0117
0.1235,0.0674,0.0193,0.0103
0.1226,0.0674,0.0186,0.0088
0.1226,0.0679,0.0186,0.0103
0.1221,0.0669,0.0195,0.0093
0.1211,0.0664,0.0176,0.01
0.1218,0.0664,0.0181,0.01
0.1211,0.0664,0.0188,0.0088
0.1211,0.0664,0.0186,0.009
0.1211,0.0664,0.0181,0.0093
0.1196,0.0669,0.0139,0.01
0.1218,0.0674,0.0156,0.009
0.1213,0.0637,0.0142,0.0083
0.1211,0.0635,0.0142,0.0078
0.1187,0.0635,0.0132,0.0115
0.1194,0.0647,0.0195,0.0117
0.1211,0.0649,0.019,0.0063
0.1196,0.0637,0.0198,0.0078
0.1187,0.0649,0.0178,0.0078
0.1172,0.0625,0.0168,0.0117
0.1196,0.0635,0.0181,0.0117
0.1194,0.064,0.0156,0.0095
0.1174,0.0635,0.0181,0.0093
0.1182,0.0625,0.019,0.0088
0.1172,0.0627,0.0186,0.0103
0.1172,0.0637,0.0186,0.009
0.1172,0.0625,0.0176,0.0088
0.1172,0.0625,0.0186,0.0085
0.1157,0.0625,0.0176,0.0088
0.1162,0.0625,0.0178,0.0083
0.1157,0.0625,0.0164,0.009
0.1157,0.0625,0.0176,0.0083
0.1145,0.0625,0.0171,0.0083
0.1157,0.0625,0.0186,0.0078
0.1147,0.061,0.0166,0.0083
0.1157,0.0625,0.0171,0.0083
0.1152,0.0625,0.0156,0.0078
0.1152,0.0605,0.0159,0.0083
0.1152,0.0608,0.0156,0.0083
0.1147,0.0605,0.0156,0.0081
0.114,0.0593,0.0171,0.0081
0.114,0.0596,0.0161,0.0078
0.1145,0.0596,0.0156,0.0078
0.114,0.0588,0.0156,0.0078
0.114,0.0591,0.0156,0.0078
0.1133,0.0598,0.0159,0.0081
0.1138,0.0586,0.0159,0.0078
0.1138,0.0591,0.0156,0.0078
0.1133,0.0586,0.0156,0.0078
0.1135,0.0586,0.0161,0.0078
0.1133,0.0586,0.0156,0.0068
0.1133,0.0586,0.0156,0.0078
0.1128,0.0586,0.0156,0.0078
0.1121,0.0579,0.0156,0.0078
0.1125,0.0586,0.0156,0.0063
0.1121,0.0586,0.0159,0.0078
0.1118,0.0586,0.0156,0.0068
0.1123,0.0581,0.0156,0.0068
0.1116,0.0576,0.0156,0.0063
0.1106,0.0566,0.0156,0.0063
0.1108,0.0579,0.0156,0.0063
0.1106,0.0571,0.0156,0.0061
0.1104,0.0569,0.0146,0.0068
0.1099,0.0566,0.0146,0.0063
0.1099,0.0562,0.0146,0.0063
0.1094,0.0562,0.0142,0.0059
0.1094,0.0566,0.0137,0.0059
0.1094,0.0552,0.0156,0.0063
0.1094,0.0557,0.0146,0.0061
0.1094,0.0554,0.0139,0.0061
0.1084,0.0554,0.0132,0.0059
0.1084,0.0552,0.0132,0.0061
0.1074,0.0554,0.0139,0.0059
0.1077,0.0554,0.0156,0.0054
0.1082,0.0547,0.0137,0.0059
0.1077,0.0547,0.0125,0.0049
0.1077,0.0547,0.0132,0.0049
0.1064,0.0542,0.0132,0.0044
0.1064,0.0547,0.0132,0.0059
0.1067,0.054,0.0125,0.0054
0.1064,0.0547,0.0137,0.0051
0.1062,0.053,0.0139,0.0049
0.1069,0.054,0.0127,0.0044
0.106,0.0532,0.0122,0.0049
0.1064,0.0537,0.0132,0.0044
0.106,0.0532,0.0117,0.0044
0.1055,0.0535,0.0122,0.0051
0.1062,0.0522,0.0137,0.0046
0.1055,0.0522,0.0125,0.0039
0.1055,0.0513,0.0129,0.0044
0.106,0.052,0.0127,0.0042
0.106,0.052,0.0122,0.0039
0.1055,0.0525,0.0125,0.0044
0.1055,0.0518,0.0127,0.0044
0.1055,0.0518,0.0122,0.0044
0.1055,0.0508,0.0125,0.0042
0.1055,0.0515,0.0117,0.0044
0.1055,0.0513,0.0122,0.0039
0.1055,0.0508,0.0125,0.0042
0.1047,0.051,0.0117,0.0049
0.1055,0.0508,0.0117,0.0039
0.1055,0.0508,0.0117,0.0042
0.105,0.0508,0.012,0.0039
0.1055,0.0508,0.0127,0.0039
0.1055,0.0508,0.012,0.0039
0.1045,0.0508,0.0117,0.0039
0.105,0.0508,0.0117,0.0042
0.1045,0.0498,0.0117,0.0039
0.104,0.0505,0.0117,0.0039
0.1038,0.0503,0.012,0.0039
0.1035,0.0508,0.0117,0.0039
0.1028,0.0498,0.0117,0.0039
0.1028,0.0508,0.011,0.0039
0.1028,0.0508,0.0117,0.0039
0.1033,0.0493,0.0107,0.0039
0.1021,0.0498,0.0117,0.0039
0.1016,0.0496,0.0117,0.0039
0.1018,0.0483,0.011,0.0039
0.1016,0.0493,0.0105,0.0039
0.1016,0.0493,0.0103,0.0039
0.1016,0.0488,0.0117,0.0039
0.1016,0.0488,0.0117,0.0039
0.0991,0.0488,0.0112,0.0039
0.1001,0.0481,0.0107,0.0039
0.1006,0.0483,0.0107,0.0039
0.0991,0.0481,0.011,0.0039
0.1001,0.0474,0.0117,0.0039
0.0991,0.0469,0.0112,0.0039
0.0991,0.0479,0.011,0.0039
0.0999,0.0474,0.0105,0.0039
0.0984,0.0474,0.0103,0.0029
0.0986,0.0469,0.01,0.0024
0.0986,0.0471,0.0107,0.0032
0.0986,0.0469,0.0107,0.0039
0.0977,0.0469,0.0098,0.0032
0.0979,0.0469,0.0117,0.0029
0.0981,0.0469,0.01,0.0024
0.0979,0.0469,0.011,0.0039
0.0977,0.0469,0.0107,0.0027
0.0977,0.0469,0.0107,0.0029
0.0977,0.0461,0.0093,0.0029
0.0977,0.0454,0.0093,0.0034
0.0977,0.0469,0.0093,0.0029
0.0977,0.0461,0.01,0.0024
0.0977,0.0457,0.0103,0.0029
0.0977,0.0452,0.0093,0.0024
0.0977,0.0454,0.0083,0.0029
0.0969,0.0449,0.01,0.0029
0.0977,0.0452,0.0095,0.0024
0.0977,0.0449,0.0078,0.0032
0.0977,0.0454,0.0088,0.002
0.0967,0.0454,0.0088,0.0017
0.0977,0.0439,0.01,0.0024
