0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.459742903709,0.531193912029,0.496763795614,0.497737824917,0.526607334614,0.470018982887,0.519255876541,0.476138085127,0.552888035774,0.445626229048,0.561898171902,0.437827527523,0.550803780556,0.44613724947,0.567006230354,0.434178054333,0.53176432848,0.464241176844,0.553454637527,0.44413754344,0.604432880878,0.399556338787,0.603015482426,0.397728234529,0.542111992836,0.454726696014,0.568606376648,0.430999279022,0.571506381035,0.428083956242,0.59567117691,0.409301221371,0.597535729408,0.405277460814,0.58920031786,0.412580221891,0.590660750866,0.413769125938,0.573646306992,0.424690157175,0.606638491154,0.395098209381,0.631047904491,0.372488647699,0.635881602764,0.367623060942,0.56373924017,0.43580520153,0.542028725147,0.454776674509,0.526833951473,0.471443504095,0.524554133415,0.472224444151,0.463845431805,0.527469754219,0.46399307251,0.530601203442,0.4941624403,0.501544594765,0.503952264786,0.490012258291,0.532505810261,0.464187324047,0.55003619194,0.448635667562,0.570626556873,0.428267478943,0.547998666763,0.450776666403,0.530352890491,0.464923650026,0.544811189175,0.452137887478,0.500919699669,0.491982698441,0.527312040329,0.470110982656,0.544975876808,0.452825605869,0.580200135708,0.420274943113,0.62276494503,0.381030648947,0.544578194618,0.452697843313,0.546686351299,0.451520264149,0.562225103378,0.437098681927,0.518494784832,0.476753145456,0.532685279846,0.464346408844,0.532545566559,0.464865088463,0.526404738426,0.470161616802,0.513212800026,0.482186108828,0.0
0.535577237606,0.460611462593,0.567596435547,0.431962013245,0.537475287914,0.445399940014,0.610300481319,0.39162760973,0.535664975643,0.466316699982,0.455690830946,0.587506532669,0.497541517019,0.495390564203,0.566228747368,0.42783972621,0.517625451088,0.478366464376,0.456162244081,0.537443220615,0.489291548729,0.504383146763,0.558349013329,0.438834279776,0.536115765572,0.494506150484,1.36823129654,0.0,0.52640402317,0.457599878311,0.750102460384,0.251860678196,0.680825591087,0.326881140471,0.514515519142,0.484442621469,0.576318025589,0.425930798054,0.750102460384,0.251860678196,1.49927306175,0.0,0.57054322958,0.426831305027,0.140961572528,0.845007658005,0.750102460384,0.251860678196,1.30139327049,0.0,1.40422844887,0.0,0.750102460384,0.251860678196,1.19281458855,0.0,0.271583706141,0.713931262493,0.232248023152,0.753592133522,0.22544683516,0.760188519955,2.33577394485,0.0,1.84657287598,0.0,0.32570284605,0.673515319824,0.114928230643,0.871416628361,0.19197075069,0.793199241161,0.130431100726,0.855916261673,1.30986690521,0.0,0.0779875665903,0.889860153198,0.073727697134,0.891699790955,0.73009288311,0.244579404593,0.750102460384,0.251860678196,0.096916526556,0.881685495377,0.146181732416,0.860409855843,0.39375063777,0.677201747894,0.741471290588,0.262162804604,0.171102046967,0.849647819996,0.0876317918301,0.849399328232,1.29947328568,0.0,0.416361063719,0.650213956833,0.0
0.293593943119,0.796748638153,0.0303109884262,0.910449683666,0.0486898124218,0.740423619747,0.293593943119,0.796748638153,0.185732588172,0.843329489231,1.49500823021,0.0,0.851278483868,0.131097018719,0.302331030369,0.682006418705,0.902218699455,0.0702949166298,0.155724063516,0.830829739571,0.102195009589,0.879405915737,3.33653211594,0.0,0.43974596262,0.546959877014,0.185248449445,0.800237953663,3.11444568634,0.0,0.070318967104,0.893171846867,1.64559173584,0.0,0.750102460384,0.251860678196,0.364211529493,0.629328548908,0.329170167446,0.752803564072,1.72447872162,0.0,0.394378513098,0.569857358932,2.02860403061,0.0,0.0880806148052,0.869228124619,1.33108353615,0.0,0.293593943119,0.796748638153,0.144455686212,0.86115527153,0.301782310009,0.690941929817,0.079076603055,0.889389812946,0.282937198877,0.801350831985,2.52961087227,0.0,0.428888976574,0.577772021294,1.36030721664,0.0,0.385192543268,0.663115203381,0.204540610313,0.780452430248,0.596351981163,0.435377031565,0.293593943119,0.796748638153,0.0658737272024,0.895091593266,1.85822892189,0.0,0.398708432913,0.671284139156,3.2283308506,0.0,0.717058956623,0.291301310062,0.705257952213,0.305386990309,0.143332108855,0.861640512943,0.441354364157,0.552996277809,0.0906776636839,0.884379804134,2.75833916664,0.0,0.16027790308,0.854322314262,0.126718625426,0.843072593212,2.87136745453,0.0,0.0
1.35082674026,0.0,0.595335423946,0.436590403318,2.99310851097,0.0,0.0881346166134,0.885478019714,1.2449016571,0.0,0.158286184072,0.840747952461,0.457388401031,0.54956638813,0.689271211624,0.324468761683,0.240532726049,0.732967376709,2.08355093002,0.0,0.0992335677147,0.8806848526,1.37048006058,0.0,0.293593943119,0.796748638153,0.293593943119,0.796748638153,0.420652151108,0.573013782501,0.84018355608,0.14433991909,2.9753370285,0.0,0.104919523001,0.878229320049,2.58848071098,0.0,0.96085947752,0.000301361083984,1.26430475712,0.0,0.0942866355181,0.882821202278,0.445544421673,0.547177433968,0.755536437035,0.245374679565,0.293593943119,0.796748638153,1.7389216423,0.0,0.439604103565,0.574529230595,0.382449269295,0.690691053867,0.408570885658,0.614315748215,0.315227806568,0.674637436867,0.407227694988,0.661115527153,2.73774623871,0.0,0.429159700871,0.532095789909,0.89419990778,0.0798661112785,1.23975348473,0.0,0.293593943119,0.796748638153,0.293593943119,0.796748638153,0.503960132599,0.490314185619,0.555507898331,0.484128504992,0.293593943119,0.796748638153,0.293593943119,0.796748638153,0.51143091917,0.467954576015,0.293593943119,0.796748638153,0.45767813921,0.541740596294,2.39091014862,0.0,0.293593943119,0.796748638153,0.999554932117,0.0,0.270638287067,0.806662261486,1.30885219574,0.0,0.330554276705,0.655657589436,0.0
1.94662857056,0.0,0.139610543847,0.863247692585,0.137423619628,0.864192128181,1.19093513489,0.0,0.293593943119,0.796748638153,0.192302823067,0.840492069721,0.275058835745,0.804753184319,0.923128426075,0.0453370809555,0.163135454059,0.837335169315,0.0543856918812,0.900052785873,1.11036515236,0.0,0.15465131402,0.856752216816,0.892566621304,0.0818156003952,1.06259477139,0.0,1.17665243149,0.0,0.0484898686409,0.902598977089,0.0310479700565,0.910131394863,0.523200452328,0.522690653801,1.43056845665,0.0,0.293593943119,0.796748638153,0.579313218594,0.43862631917,0.293593943119,0.796748638153,2.03245854378,0.0,1.33634853363,0.0,0.853579819202,0.128350198269,0.0302377343178,0.910481274128,1.3360004425,0.0,0.293593943119,0.796748638153,0.660605430603,0.346600353718,0.293593943119,0.796748638153,1.83675289154,0.0,0.297113031149,0.704396247864,2.55012583733,0.0,0.124931037426,0.825187087059,1.33787560463,0.0,0.0848811268806,0.886883080006,1.02886486053,0.0,0.142968043685,0.861797749996,0.103793367743,0.878715634346,0.531448721886,0.461798012257,0.763901352882,0.235390305519,0.179457336664,0.846039533615,0.917714118958,0.0517995357513,1.05181121826,0.0,0.705990314484,0.300817340612,0.372443795204,0.590993463993,1.81173038483,0.0,1.9900302887,0.0,1.52505302429,0.0,0.304945111275,0.668147981167,0.0
1.14879906178,0.0,0.325174748898,0.715268790722,0.820064008236,0.158459290862,0.0284944176674,0.911234140396,0.205796077847,0.834664881229,0.786409497261,0.208524644375,0.189365237951,0.841760694981,0.526930630207,0.506513476372,0.343807458878,0.613438129425,0.62998509407,0.395232617855,0.218906611204,0.829003036022,0.516622960567,0.341470092535,0.293593943119,0.796748638153,0.430950194597,0.483537256718,0.39023911953,0.541760802269,0.0696429014206,0.893463850021,0.0583509504795,0.898340344429,0.0160028934479,0.916628718376,1.45941495895,0.0,0.51978880167,0.381470561028,0.172546803951,0.849023878574,0.177633047104,0.84682738781,0.272083729506,0.806038022041,1.32463097572,0.0,0.151377856731,0.858165860176,0.0511458218098,0.827041625977,0.664592623711,0.35392510891,0.00439551472664,0.921641469002,0.0140301585197,0.917480707169,0.0224195122719,0.913857698441,0.0550094395876,0.899783432484,0.0818392932415,0.888196706772,0.109862998128,0.876094460487,0.110078409314,0.876001417637,0.136690631509,0.850025594234,0.231700956821,0.753808379173,0.207272842526,0.778286218643,0.240941956639,0.744451582432,0.350887358189,0.6415386796,0.284359544516,0.700601696968,0.332803666592,0.656981348991,0.411131083965,0.581678688526,0.401780307293,0.590711951256,0.391856253147,0.599318385124,0.480612069368,0.512080430984,0.431103080511,0.561645627022,0.425476104021,0.566902577877,0.503320932388,0.491663515568,0.504085540771,0.490944087505,0.45686352253,0.534677803516,0.0
0.574040710926,0.422613799572,0.594910800457,0.406724572182,0.474506646395,0.517858624458,0.466476649046,0.525605797768,0.459096610546,0.531812429428,0.453364402056,0.538670837879,0.45908036828,0.532590687275,0.37257027626,0.614129662514,0.482506811619,0.508809626102,0.63909226656,0.364779502153,0.355020791292,0.635934650898,0.352852195501,0.639918208122,0.750102460384,0.251860678196,0.335138857365,0.650432765484,0.279588162899,0.705230951309,0.750102460384,0.251860678196,0.373313456774,0.618459403515,0.349507331848,0.637876629829,0.749911189079,0.252088904381,0.469449102879,0.523458957672,0.388360947371,0.60461807251,0.59742385149,0.402088671923,0.400580316782,0.591571509838,0.41885226965,0.569375753403,0.620814859867,0.381780952215,0.434458702803,0.557253479958,0.400731027126,0.591912984848,0.666783094406,0.339444756508,0.487205207348,0.508507668972,0.417406916618,0.575161039829,0.559828042984,0.440072268248,0.502267122269,0.491495013237,0.541097223759,0.456989049911,0.750102460384,0.251860678196,0.386426389217,0.605745732784,0.349385172129,0.642036437988,0.750102460384,0.251860678196,0.74590587616,0.256869673729,0.377284407616,0.616124689579,0.388463050127,0.604455828667,0.59228348732,0.40564852953,0.538316249847,0.460335701704,0.45897179842,0.53269469738,0.645601034164,0.359322249889,0.628499031067,0.375724852085,0.572848796844,0.427795499563,0.539404094219,0.454722732306,0.750102460384,0.251860678196,0.710111141205,0.29694417119,0.637141406536,0.366619855165,0.0
0.750102460384,0.251860678196,0.750102460384,0.251860678196,0.689963281155,0.316691726446,0.620384812355,0.385952651501,0.750102460384,0.251860678196,0.750102460384,0.251860678196,0.447138130665,0.544433951378,0.739963650703,0.263962328434,0.489918857813,0.502711951733,0.358897149563,0.633189022541,0.447682440281,0.543671488762,0.74590587616,0.256869673729,0.424886971712,0.566745519638,0.64829826355,0.358762741089,0.742783069611,0.26059705019,0.344377845526,0.646024703979,0.350312530994,0.642056107521,0.750102460384,0.251860678196,0.750102460384,0.251860678196,0.612748920918,0.390580505133,0.586063981056,0.411923199892,0.750102460384,0.251860678196,0.750102460384,0.251860678196,0.750102460384,0.251860678196,0.750102460384,0.251860678196,0.750102460384,0.251860678196,0.750102460384,0.251860678196,0.750102460384,0.251860678196,0.750102460384,0.251860678196,0.487609058619,0.527732789516,0.111066102982,0.875574886799,0.119806647301,0.867100536823,0.128714412451,0.858242988586,0.141822353005,0.844550132751,0.165211573243,0.821152806282,0.182331651449,0.803737998009,0.205585941672,0.780564188957,0.220152124763,0.765375077724,0.249530032277,0.736047625542,0.256368517876,0.728201210499,0.271310567856,0.71363902092,0.280396729708,0.703975498676,0.324483513832,0.66422778368,0.351546227932,0.642809391022,0.362252354622,0.629536688328,0.4093978405,0.6585252285,0.740415811539,0.237143546343,0.750102460384,0.251860678196,0.262452185154,0.721482753754,0.750102460384,0.251860678196,0.0
0.750102460384,0.251860678196,1.28312540054,0.0,1.33136200905,0.0,1.3913974762,0.0,1.38456249237,0.0,0.762075185776,0.129879638553,0.750102460384,0.251860678196,0.293593943119,0.796748638153,0.293593943119,0.796748638153,0.740874290466,0.262875318527,0.0787076205015,0.889549136162,0.0624293833971,0.896579027176,0.0457130670547,0.903798162937,0.0382777154446,0.907009184361,0.045625641942,0.903835892677,1.60009479523,0.0,3.15363144875,0.0,1.72372794151,0.0,0.584405601025,0.443821251392,0.154600888491,0.856773972511,0.0391467809677,0.906633853912,0.0960247218609,0.882070600986,2.16910457611,0.0,0.845166563988,0.138392269611,0.166593775153,0.851594746113,0.0291781425476,0.910938918591,0.750102460384,0.251860678196,0.670054852962,0.320374280214,0.829588413239,0.130500465631,1.00850367546,0.0,0.527542769909,0.460414677858,0.293593943119,0.796748638153,0.715242445469,0.293469548225,0.614952862263,0.31263256073,0.0565510094166,0.856211960316,0.105399340391,0.854543209076,2.84427118301,0.0,0.749966859818,0.252022445202,0.523436367512,0.491174727678,0.108689785004,0.850927352905,0.207347080112,0.764927268028,2.02275896072,0.0,0.189323335886,0.841778814793,0.0943767428398,0.88278234005,0.0777276456356,0.889972388744,0.750102460384,0.251860678196,0.553563177586,0.381904393435,0.2398429811,0.745831370354,0.293593943119,0.796748638153,1.11988282204,0.0,0.0
0.760761201382,0.195819497108,0.595262110233,0.3387837708,0.218344524503,0.714020490646,2.02325892448,0.0,1.36855697632,0.0,0.00868567824364,0.919788718224,0.00592911243439,0.920979201794,1.2389895916,0.0,0.347573965788,0.643813252449,0.0838505923748,0.887328147888,0.542627692223,0.459554076195,0.659102618694,0.342621564865,0.721351027489,0.215716376901,0.632202148438,0.383055686951,0.698462188244,0.313498407602,0.293593943119,0.796748638153,0.962286472321,0.0,0.633908092976,0.290103048086,0.139301031828,0.809220552444,0.0187287330627,0.915451526642,3.32397913933,0.0,0.351339459419,0.670302152634,0.344044566154,0.621531486511,0.0321505963802,0.909655213356,0.652292728424,0.368606239557,0.750102460384,0.251860678196,1.3381524086,0.0,1.38266801834,0.0,1.00897049904,0.0,0.926746249199,0.0410188436508,0.35287553072,0.639513671398,0.25081962347,0.734232246876,0.161937147379,0.853605747223,4.56505155563,0.0,1.00714111328,0.0,0.647127330303,0.35701996088,0.293553113937,0.692714631557,2.86728739738,0.0,0.31806397438,0.663325846195,0.537409484386,0.462230622768,0.175632566214,0.808686673641,1.18065905571,0.0,0.750102460384,0.251860678196,0.293593943119,0.796748638153,1.33781313896,0.0,1.15383028984,0.0,1.04542052746,0.0,0.691003620625,0.248564451933,2.2527384758,0.0,0.341695725918,0.719217300415,0.0
